DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190110,25800,26350,25250,26350,239107
20190109,25050,25900,25050,25650,169384
20190108,26300,26350,25150,25300,399279
20190107,26650,26650,26050,26350,460466
20190104,25750,26500,25550,26250,246728
20190103,26050,26250,25500,26150,354257
20190102,25000,26150,24950,25750,517899
20181228,23150,24850,23100,24600,390712
20181227,23000,23500,22700,23100,189517
20181226,21800,22650,21600,22400,166951
20181224,22900,22950,22350,22350,134516
20181221,22800,23200,22700,22900,187490
20181220,22650,23150,22300,22800,153793
20181219,22500,22850,22200,22650,144499
20181218,22050,23000,22050,22600,109170
20181217,22950,23150,21000,22750,498099
20181214,24750,24750,23250,23550,256046
20181213,23900,25150,23300,24400,830457
20181212,23400,23750,22750,23750,254790
20181211,22500,22550,22000,22400,177802
20181210,22700,23100,22050,22250,348112
20181207,24300,24500,22650,23450,535389
20181206,26000,26050,23900,24050,694374
20181205,24600,25950,24600,25850,306533
20181204,24800,25500,24700,25050,267919
20181203,24700,25000,24150,24650,188351
20181130,24200,24800,24100,24300,328014
20181129,25600,25700,24000,24200,543661
20181128,24950,25500,24700,25300,272829
20181127,25300,25550,24550,24800,342455
20181126,26800,27400,24500,25100,650003
20181123,26800,27150,26400,26750,228055
20181122,27150,27150,26550,26850,185988
20181121,25450,26700,25450,26600,260930
20181120,25750,26650,25750,26000,296253
20181119,27250,27500,25850,26100,538360
20181116,28000,28050,26850,27200,246174
20181115,28450,28450,27600,27700,580005
20181114,28150,28750,27950,28500,403097
20181113,27500,28100,27300,27800,148634
20181112,27700,28200,27250,27900,144739
20181109,27500,28050,26800,27800,188878
20181108,28350,28500,27500,27500,286409
20181107,28000,28400,27550,27800,278651
20181106,27200,28000,27000,28000,187083
20181105,27900,28400,27000,27400,323466
20181102,26800,27850,26550,27800,433222
20181101,26000,26800,25650,26000,229075
20181031,24800,25900,23800,25500,253883
20181030,23350,24550,22750,24200,236267
20181029,25350,25950,23400,23800,256927
20181026,26000,26750,25450,25450,319547
20181025,24300,26000,24050,25500,318174
20181024,26200,26650,24500,25200,221962
20181023,26500,26950,25250,25950,170783
20181022,26500,26850,26300,26750,167273
20181019,25600,26800,25300,26500,208284
20181018,25900,26350,25500,26250,183574
20181017,24950,26000,24800,25900,494641
20181016,23650,24900,23600,24200,437818
20181015,23200,24200,22700,23500,268850
20181012,21350,23350,20600,22950,349009
20181011,22100,22700,21100,21400,455557
20181010,24950,25000,22950,23400,345298
20181008,25350,25950,24700,24950,180681
20181005,25600,26150,24950,25700,131635
20181004,26500,26750,25700,26000,160094
20181002,27150,27300,26350,26500,160426
20181001,27900,27950,26950,27150,146360
20180928,27300,28000,26850,27850,238234
20180927,27200,27450,26700,27200,147573
20180921,27200,27800,26650,27200,164918
20180920,27050,27350,26650,27350,154245
20180919,27600,27850,26950,27250,218509
20180918,27250,27750,26850,27400,215790
20180917,28000,28100,27250,27400,353655
20180914,29000,29000,28250,28400,160629
20180913,28900,29250,28650,28750,228333
20180912,29100,29100,28100,28900,339259
20180911,28400,29100,28250,29050,272784
20180910,28850,28900,28350,28650,242745
20180907,28000,29550,27750,28900,691334
20180906,27200,28100,26700,27950,329820
20180905,27550,27850,27000,27050,204661
20180904,27300,27450,26600,27350,187609
20180903,27450,27950,27000,27350,217075
20180831,27050,27500,26750,27250,224818
20180830,26400,27500,26350,27250,688970
20180829,24950,26300,24800,26250,334734
20180828,26200,26250,25100,25150,245847
20180827,25550,25850,24950,25750,310685
20180824,25250,25500,24950,25350,102855
20180823,25450,25500,25000,25100,95100
20180822,25800,25800,25400,25450,87824
20180821,25100,25850,24850,25750,232653
20180820,25400,25400,24950,25250,100598
20180817,25250,25300,25000,25250,76255
20180816,24200,25000,24150,24950,223488
20180814,24800,25250,24500,25000,180394
20180813,25700,25800,24800,25000,241090
20180810,26650,26900,25800,26250,277939
20180809,25750,26450,25500,26400,390005
20180808,25500,25750,25150,25550,139291
20180807,25100,25500,24850,25500,174742
20180806,25800,26050,25000,25150,248929
20180803,26300,26500,25800,25800,169169
20180802,26500,26750,25600,26000,1229642
20180801,26200,27100,26100,26600,262926
20180731,26400,27600,25950,26250,427764
20180730,26700,26950,26000,26650,130489
20180727,26600,26900,26350,26750,153776
20180726,26200,26650,25800,26650,251488
20180725,24250,26650,23450,26100,677332
20180724,24050,24600,23950,24050,252916
