DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
19920305,15134,15753,15134,15576,9571
19920304,15045,15311,15045,15311,3921
19920303,15222,15753,15222,15222,12282
19920302,15311,15753,15222,15488,19446
19920229,15753,15753,15222,15222,6508
19920228,15576,16196,15488,15488,50079
19920227,15488,15930,15488,15576,8859
19920226,15045,15665,15045,15311,870
19920225,15311,15753,15311,15488,11299
19920224,16019,16019,15488,15930,1605
19920222,15842,16196,15842,16019,27017
19920221,15134,15842,15134,15842,11797
19920220,15045,15842,15045,15134,5311
19920219,15399,15753,15311,15576,5718
19920218,15134,15399,15134,15311,3808
19920217,15311,15399,15045,15222,13379
19920215,15930,15930,15399,15399,4599
19920214,15842,15930,15665,15930,31390
19920213,15576,16196,15311,15665,47299
19920212,15930,15930,15488,15576,7751
19920211,15930,16196,15930,15930,10994
19920210,16461,16461,16019,16107,9096
19920208,16904,16904,16373,16461,8023
19920207,16461,16815,16461,16727,8316
19920206,16638,16815,16373,16373,30599
19920201,16815,16992,16638,16638,22870
19920131,16815,17258,16638,16638,70486
19920130,16196,16638,15930,16638,34588
19920129,16815,16904,16196,16196,31356
19920128,17258,17258,16550,16638,28576
19920127,16727,16992,16373,16992,51153
19920125,16284,16550,16284,16284,21469
19920124,17169,17169,16461,16461,45605
19920123,17877,18054,16992,17169,83627
19920122,16815,17523,16815,17523,75345
19920121,16019,17435,16019,16815,93638
19920120,16461,16815,16373,16727,83819
19920118,16373,16550,16196,16461,89808
19920117,16196,16461,15930,16373,161763
19920116,15488,16284,15488,16019,180960
19920115,15222,15665,14691,15576,202463
19920114,14337,14957,14249,14957,118644
19920113,14160,14603,14160,14249,46294
19920111,14249,14426,13983,14337,44316
19920110,15134,15222,14072,14249,122407
19920109,14160,14780,14072,14780,91672
19920108,14780,14780,13895,14072,183096
19920107,14160,14160,14160,14160,127266
19920106,13452,13452,13452,13452,63966
19920104,12921,12921,12921,12921,23119
19920103,12390,12390,12390,12390,25333
19911226,12479,12656,12390,12390,18226
19911224,12036,12479,11948,12479,10497
19911223,12213,12213,11771,11948,11921
19911221,12479,12567,12213,12213,21627
19911220,11948,12302,11948,12302,21311
19911219,11859,12125,11771,11771,6090
19911218,11948,12213,11948,11948,15175
19911217,12390,12390,12036,12125,6825
19911216,12390,12390,12302,12302,11107
19911214,12656,12656,12390,12390,7955
19911213,12921,12921,12390,12390,23638
19911212,12213,12833,12213,12744,20983
19911211,12390,12567,12302,12390,9898
19911210,11682,12567,11682,12390,10475
19911209,12213,12213,12036,12213,1085
19911207,12567,12567,12479,12567,1379
19911206,12390,12744,12390,12479,8757
19911205,12833,12833,12390,12390,1469
19911204,13187,13187,12744,12833,6621
19911203,12744,13275,12744,13098,3582
19911202,13098,13452,13098,13275,1401
19911130,13187,13275,13098,13275,4418
19911129,13275,13275,13187,13187,2701
19911128,13275,13364,13187,13275,6949
19911127,13275,13275,13187,13275,6734
19911126,13275,13275,13098,13275,9525
19911125,13452,13541,13275,13275,7096
19911123,13452,13629,13452,13452,2836
19911122,13718,13718,13452,13452,10034
19911121,13629,13718,13452,13452,7718
19911120,13452,13541,13452,13541,8316
19911119,13275,13806,13275,13452,12904
19911118,13364,13541,13275,13364,8407
19911116,13629,13629,13452,13541,8508
19911115,13718,13718,13541,13718,14780
19911114,13895,14160,13452,13718,23130
19911113,14337,14337,13718,13895,26486
19911112,14780,14780,14160,14337,37740
19911111,13895,14780,13895,14780,133921
19911109,14603,14603,14072,14249,39932
