,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
19930820,13166,13907,13104,13351,228685
19930819,13166,13289,12795,13289,119495
19930818,12300,12733,12300,12671,79874
19930817,12238,12547,12115,12300,89338
19930816,11744,12362,11744,12362,84889
19930814,11868,11868,11868,11868,41854
19930813,12486,12486,12486,12486,1133
19930812,12918,13166,12733,13104,106002
19930811,12918,13042,12671,12733,91830
19930810,12362,12856,12362,12733,45559
19930809,12300,12671,12300,12362,22602
19930807,12671,12671,12671,12671,20806
19930806,13042,13042,12856,12856,10937
19930805,12918,13042,12856,13042,56188
19930804,13042,13104,12856,12856,40673
19930803,13166,13227,13042,13042,19673
19930802,13289,13289,12980,13289,5840
19930731,13104,13413,13042,13413,44087
19930730,13598,13660,13289,13289,81136
19930729,13722,13722,13536,13660,31144
19930728,13784,13907,13660,13907,39929
19930727,13784,13969,13722,13907,15774
19930726,13475,13722,13475,13722,11552
19930724,13784,13784,13598,13598,12862
19930723,13784,13784,13660,13722,6989
19930722,13907,13907,13660,13907,9675
19930721,13969,14154,13907,13907,31370
19930720,13722,14216,13722,13845,8154
19930719,13475,13969,13475,13845,10532
