,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20150723,84620,85835,83318,83926,62798
20150722,84273,87224,83666,84013,68644
20150721,88526,90696,83666,85488,132636
20150720,83145,88526,82798,87658,158813
20150717,84620,85488,80715,82798,103099
20150716,84881,86356,83058,84533,124183
20150715,85054,88526,83752,86182,186062
20150714,82971,85228,80975,83752,138764
20150713,78632,81756,77503,81669,130781
20150710,78111,82017,76462,78632,247255
20150709,71341,79847,70126,78111,402932
20150708,76549,77590,70473,72470,449543
20150707,92431,99809,73077,75768,952014
20150706,84360,96771,84360,88960,527713
20150703,82017,88526,80715,86616,417041
20150702,80281,82884,80194,81235,181199
20150701,79413,80368,78111,79760,138848
20150630,78979,80628,74639,78545,230399
20150629,83058,85922,79066,80107,250524
20150626,86356,92865,83579,84533,481880
20150625,80975,87658,79934,86182,467795
