,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190809,5830,6130,5780,6100,209102
20190808,5650,5850,5630,5800,100434
20190807,5500,5680,5450,5670,124829
20190806,5160,5870,5160,5440,321566
20190805,6400,6400,5640,5650,319741
20190802,6580,6580,6380,6450,138679
20190801,6580,6780,6500,6620,76481
20190731,6600,6630,6320,6600,126998
20190730,6460,6640,6430,6560,172140
20190729,6680,6700,6410,6500,141466
20190726,6860,6910,6490,6670,109955
20190725,6950,7040,6810,6860,87769
20190724,7100,7200,6980,7010,120006
20190723,7160,7220,7060,7100,80165
20190722,7190,7320,7060,7150,90404
20190719,7240,7290,7160,7200,122050
20190718,7170,7220,7080,7190,76732
20190717,7220,7270,7040,7190,93733
20190716,6800,7360,6800,7180,387660
20190715,7100,7150,6900,6910,171758
20190712,6750,7560,6750,7090,902249
20190711,6870,6980,6770,6780,161239
20190710,6890,6990,6690,6890,172636
20190709,6930,7060,6760,6760,226999
20190708,7300,7330,6950,7000,228726
20190705,7240,7420,7210,7280,171543
20190704,7170,7330,6990,7260,314719
20190703,7130,7280,7080,7180,205090
20190702,7180,7400,7070,7100,398930
20190701,7300,7650,7140,7160,970090
20190628,7270,8800,7200,7450,9364114
20190627,7320,7660,7050,7270,550555
20190626,7160,7340,7120,7320,112349
20190625,7180,7320,6970,7290,152011
20190624,7240,7300,7100,7100,73409
20190621,7210,7350,7070,7240,122652
20190620,6960,7210,6960,7210,132456
20190619,6900,7070,6770,6960,124210
20190618,7070,7090,6780,6860,347103
20190617,7050,7160,6990,7000,151344
20190614,7290,7390,7060,7100,268380
20190613,7360,7480,7260,7290,193451
20190612,7620,7620,7320,7350,283115
20190611,7840,7840,7590,7610,222982
20190610,7780,7790,7560,7740,744972
20190607,7980,7980,7670,7790,164126
20190605,7790,8180,7700,7780,319996
20190604,7870,7870,7750,7760,90284
20190603,7760,7960,7740,7800,114788
20190531,7670,7890,7620,7830,148312
20190530,7500,7710,7460,7640,194711
20190529,7460,7570,7380,7470,91333
20190528,7340,7670,7330,7530,190739
20190527,7600,7600,7310,7340,162344
20190524,7610,7680,7410,7500,164824
20190523,7820,7820,7640,7700,214042
20190522,7470,7830,7300,7820,703510
20190521,7580,7730,7310,7430,345168
20190520,7910,8040,7550,7650,713545
20190517,8380,8440,7960,8100,440189
20190516,8250,8630,8100,8350,881098
20190515,8230,8230,7970,8160,534353
20190514,7730,8230,7700,8160,591493
20190513,7850,8270,7780,7890,941352
20190510,7900,8130,7620,7850,1040038
20190509,8320,8420,7650,7900,1620073
20190508,7960,9420,7750,8460,6416645
20190507,7250,7670,7250,7570,241881
20190503,7220,7460,7150,7450,188632
20190502,7020,7260,6990,7240,102572
20190430,7020,7080,6890,7010,82724
20190429,6880,7130,6790,6990,74605
20190426,7070,7070,6760,6820,103335
20190425,7130,7180,7000,7020,88974
20190424,7160,7310,7110,7160,147366
20190423,7050,7220,7050,7140,88481
20190422,7100,7170,6990,7070,83690
20190419,7120,7160,7070,7100,45111
20190418,7170,7210,7040,7100,113876
20190417,7330,7330,7140,7140,126034
20190416,7370,7420,7250,7280,108759
20190415,7500,7500,7360,7420,93753
20190412,7540,7580,7370,7420,199709
20190411,7320,7480,7190,7460,357017
20190410,6810,7650,6790,7290,936723
20190409,6850,6870,6680,6790,75497
20190408,6670,6880,6620,6820,369894
20190405,6780,6780,6660,6700,85737
20190404,6790,6830,6680,6780,95729
20190403,6800,6830,6700,6780,73330
20190402,6670,6980,6640,6820,219829
20190401,6850,6850,6650,6710,86820
20190329,6800,6800,6670,6710,65045
20190328,6850,6850,6730,6800,93069
20190327,6900,6900,6750,6800,94680
20190326,6770,6950,6680,6800,142455
20190325,6820,6880,6720,6750,118181
20190322,7000,7080,6900,6970,112794
20190321,7000,7130,6920,7000,132744
20190320,6990,7120,6800,6980,232562
20190319,6970,6980,6790,6840,88394
20190318,6720,6940,6640,6910,160322
20190315,6710,6780,6590,6720,97036
20190314,6850,6920,6630,6700,193340
20190313,6850,7000,6740,6890,198074
20190312,6680,7010,6600,6890,250968
20190311,6820,6830,6570,6680,166409
20190308,6850,6930,6700,6820,141908
20190307,7070,7240,6820,6850,370285
20190306,6840,7190,6810,7100,648332
20190305,6850,6930,6710,6840,261933
20190304,6600,6860,6600,6850,372314
20190228,6550,6910,6400,6500,834588
20190227,6430,6480,6330,6440,121531
20190226,6220,6480,6210,6430,230681
20190225,6130,6300,6130,6210,121322
20190222,6370,6370,6150,6180,131595
20190221,6450,6470,6270,6300,145958
20190220,6350,6440,6200,6440,231620
20190219,6410,6430,6280,6340,185263
20190218,6390,6550,6280,6400,193276
20190215,6610,6610,6300,6300,152778
20190214,6640,6700,6460,6560,235774
20190213,6690,6690,6410,6580,318876
20190212,6730,6730,6550,6650,111160
20190211,6700,6770,6550,6730,220730
20190208,6680,6830,6540,6650,294671
20190207,6400,6710,6380,6600,467662
20190201,6340,7200,6280,6370,1845273
20190131,5860,6030,5810,5910,60550
20190130,5810,5870,5700,5820,81897
20190129,6100,6100,5750,5800,135089
20190128,6230,6320,6000,6100,115342
20190125,6440,6440,6110,6220,158711
20190124,6000,6330,5960,6200,169015
20190123,6050,6070,5950,6000,49901
20190122,5920,6040,5850,6000,78031
20190121,6030,6050,5860,5920,48740
20190118,5850,5990,5580,5990,75046
20190117,5900,5980,5790,5850,63867
20190116,5900,5940,5780,5900,62102
20190115,5900,5950,5820,5830,32976
20190114,6070,6070,5810,5880,59051
20190111,5930,5960,5810,5880,29177
20190110,5970,5980,5890,5900,43474
20190109,6000,6040,5880,5950,39446
20190108,5950,6010,5710,5960,70881
20190107,5930,6100,5720,5940,128885
20190104,5590,5920,5320,5920,115072
20190103,5700,5740,5510,5570,78843
20190102,6030,6240,5640,5740,306004
20181228,5100,6400,5010,6000,354628
20181227,4940,5110,4885,5070,24966
20181226,4990,4990,4855,4875,33627
20181224,5040,5040,4900,4955,48456
20181221,5130,5130,5040,5040,18651
20181220,5310,5310,5040,5120,46737
20181219,5030,5230,5030,5140,56765
20181218,5000,5050,4940,5020,57870
20181217,5050,5130,4980,5070,43614
20181214,5230,5230,5000,5050,111561
20181213,5190,5200,5060,5200,36089
20181212,5180,5200,5090,5140,32182
20181211,5250,5250,5050,5110,27112
20181210,5190,5270,5090,5170,25195
20181207,5180,5300,5180,5270,22399
20181206,5310,5340,5150,5180,25715
20181205,5180,5300,5110,5290,42560
20181204,5380,5450,5250,5290,49881
20181203,5530,5530,5340,5370,41940
20181130,5560,5600,5410,5410,35476
20181129,5580,5580,5450,5560,62335
20181128,5440,5790,5440,5510,113443
20181127,5410,5500,5350,5440,20382
20181126,5380,5520,5350,5410,36400
20181123,5380,5470,5350,5420,28804
20181122,5470,5530,5350,5380,24278
20181121,5370,5530,5310,5440,40745
20181120,5530,5600,5330,5430,75788
20181119,5580,5680,5520,5600,54780
20181116,5200,5670,5180,5580,86874
20181115,5160,5250,4875,5170,41497
20181114,4925,5270,4875,5150,48359
20181113,4880,4985,4825,4925,14313
20181112,4980,5020,4910,4930,24626
20181109,5110,5150,4980,4995,49942
20181108,5120,5200,5100,5120,27487
20181107,5160,5250,4990,5090,44339
20181106,5170,5190,5010,5120,35539
20181105,5190,5190,5040,5160,32911
20181102,5040,5190,5040,5170,47165
20181101,4850,5140,4850,5000,40664
20181031,4685,4860,4685,4860,43986
20181030,4440,4705,4440,4680,71024
20181029,4680,4925,4575,4575,91123
20181026,4970,5040,4810,4860,112427
20181025,4945,4975,4600,4950,106636
20181024,5210,5310,4990,5010,56011
20181023,5500,5500,5150,5200,86636
20181022,5700,5700,5400,5430,60129
20181019,5680,5680,5490,5640,31940
20181018,5680,5750,5680,5700,21026
20181017,5680,5790,5610,5730,31323
20181016,5580,5700,5550,5680,41834
20181015,5720,5720,5500,5530,53641
20181012,5120,5690,5120,5690,135545
20181011,5740,5740,5360,5400,249461
20181010,6300,6480,5790,5900,122325
20181008,6370,6510,6300,6300,42259
20181005,6450,6530,6300,6370,59543
20181004,6510,6630,6400,6480,54802
20181002,6730,6800,6500,6560,80232
20181001,6770,6820,6550,6730,83806
20180928,6760,6850,6730,6780,134685
20180927,6660,6780,6630,6750,123797
20180921,6690,6820,6650,6650,174491
20180920,6350,7290,6340,6660,1108632
20180919,6410,6470,6300,6310,77783
20180918,6290,6460,6250,6370,111604
20180917,6460,6520,6310,6310,62808
20180914,6410,6550,6380,6460,99184
20180913,6510,6550,6350,6370,81273
20180912,6510,6680,6460,6510,112942
20180911,6500,6600,6400,6470,69734
20180910,6600,6710,6500,6530,61506
20180907,6640,6730,6470,6500,84482
20180906,6650,6720,6500,6590,58379
20180905,6810,6870,6650,6650,83428
20180904,7000,7020,6780,6880,100636
20180903,6830,7050,6750,6970,143442
20180831,6500,6850,6440,6850,235911
20180830,6500,6530,6390,6450,51739
20180829,6360,6500,6300,6490,65549
20180828,6350,6610,6210,6360,134217
20180827,6540,6540,6340,6340,72206
20180824,6420,6530,6270,6500,115744
20180823,6400,6430,6270,6390,74472
20180822,6350,6450,6250,6300,150487
20180821,6050,6230,6020,6190,88662
20180820,6190,6220,5970,6010,60945
20180817,5880,6140,5870,6140,67598
20180816,6000,6100,5810,5810,104429
20180814,5970,6150,5970,6100,54077
20180813,6140,6200,5970,6010,85212
20180810,6150,6250,6140,6140,55000
20180809,6250,6250,6150,6170,36166
20180808,6260,6350,6160,6210,29313
20180807,6330,6350,6200,6220,64400
20180806,6330,6410,6260,6290,27827
20180803,6400,6400,6240,6320,19778
20180802,6500,6500,6240,6280,82443
20180801,6380,6530,6350,6500,57393
20180731,6360,6430,6280,6340,46975
20180730,6500,6500,6320,6350,35812
20180727,6410,6520,6300,6490,64879
20180726,6140,6400,6030,6400,89667
20180725,6190,6190,5920,6080,102492
20180724,6080,6210,6050,6050,82522
20180723,6290,6350,6080,6090,94091
20180720,6350,6420,6210,6310,73924
20180719,6500,6500,6290,6300,104578
20180718,6610,6770,6420,6500,90173
20180717,6580,6790,6500,6620,109681
20180716,6630,6640,6530,6550,47337
20180713,6360,6620,6250,6620,114054
20180712,6340,6360,6210,6360,49842
20180711,6350,6360,6240,6270,78594
20180710,6350,6380,6230,6380,69932
20180709,6250,6350,6150,6300,90128
20180706,6080,6150,5910,6110,44298
20180705,6080,6240,6020,6030,72856
20180704,5980,6230,5970,6190,92550
20180703,6000,6100,5930,5990,138407
20180702,6090,6230,5960,5990,152770
20180629,6240,6240,5970,6080,163003
20180628,6480,6490,6080,6110,255935
20180627,6500,6780,6430,6470,328150
20180626,6290,6460,6260,6370,141351
20180625,6280,6490,6250,6380,126724
20180622,6260,6430,6190,6280,208826
20180621,6590,6600,6210,6430,235632
20180620,6290,6590,6290,6500,182526
20180619,6730,6980,6280,6280,266769
20180618,7100,7110,6630,6750,380441
20180615,6920,7190,6920,7080,194490
20180614,7550,7640,6990,7030,438497
20180612,7820,7900,7580,7580,262387
20180611,7950,8070,7800,7800,172287
20180608,8230,8230,7910,7910,392568
20180607,8300,8340,8120,8230,203155
20180605,8410,8490,8250,8280,233814
20180604,8470,8540,8290,8400,269300
20180601,8550,8680,8350,8480,219582
20180531,8650,8650,8410,8480,221049
20180530,8710,8880,8480,8580,388899
20180529,8550,8920,8550,8630,396949
20180528,8570,8820,8390,8620,414628
20180525,8440,8680,8300,8660,328717
20180524,8600,8680,8380,8480,248270
20180523,8880,8880,8510,8650,465773
20180521,9050,9640,8900,8900,1547703
20180518,8450,8900,8420,8900,775471
20180517,8310,8510,8100,8410,357611
20180516,8500,8500,8170,8290,188642
20180515,8260,8510,8230,8430,284760
20180514,8470,8500,8160,8280,236220
20180511,8100,8470,8020,8470,323476
20180510,8300,8300,8010,8050,249971
20180509,8300,8500,8040,8300,461176
20180508,8060,8610,8060,8300,557158
20180504,8450,8500,7940,8030,295608
20180503,8150,8310,8020,8270,133564
20180502,7800,8260,7650,8150,243825
20180430,8300,8350,7840,7940,304727
20180427,8520,8520,8180,8200,213803
20180426,8140,8520,8130,8380,235257
20180425,8410,8570,8010,8200,276930
20180424,8620,8700,8340,8430,309706
20180423,8890,8910,8550,8660,300803
20180420,9000,9350,8800,8950,500030
20180419,8540,8950,8340,8910,586768
20180418,9130,9430,8530,8700,671834
20180417,8790,9200,8560,9070,904035
20180416,8660,8800,8480,8800,267719
20180413,8580,8690,8340,8650,244178
20180412,8910,8980,8380,8470,504919
20180411,8840,9080,8740,8880,523388
20180410,9090,9180,8760,8900,660809
20180409,8590,9260,8490,9260,1727129
20180406,7950,8630,7950,8530,747772
20180405,8510,8510,7900,7950,491687
20180404,8100,8510,8050,8400,486839
20180403,7940,8140,7800,8060,203065
20180402,8120,8390,8010,8010,264951
20180330,8150,8260,8020,8110,176904
20180329,8160,8350,8070,8150,222433
20180328,8190,8290,7980,8070,225901
20180327,7940,8320,7800,8300,400448
20180326,7770,7930,7400,7850,332393
20180323,8100,8190,7640,7690,411922
20180322,8730,9100,8100,8110,1343529
20180321,8300,8690,8080,8380,935084
20180320,7600,8210,7470,8200,902235
20180319,7660,7750,7350,7560,192219
20180316,7840,8050,7520,7660,454873
20180315,7780,8290,7630,7800,1149628
20180314,7340,7780,7180,7700,307281
20180313,7150,7350,7050,7250,133227
20180312,7030,7150,6960,7130,168006
20180309,7090,7100,6960,7020,99816
20180308,6790,7060,6760,7020,159146
20180307,6650,7000,6650,6780,92258
20180306,6610,6840,6600,6720,86601
