,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20160525,4707,4793,4243,4729,140033
20160524,4901,4944,4643,4686,91849
20160523,4858,4965,4750,4858,21344
20160520,4750,4858,4535,4858,54473
20160519,4750,5030,4621,4750,65569
20160518,5159,5180,4643,4772,172701
20160517,5245,5266,5008,5094,41928
20160516,5352,5395,5180,5223,37779
20160513,5223,5288,5137,5288,23229
20160512,5159,5223,5116,5180,9391
20160511,5137,5223,5073,5159,43424
20160510,5202,5266,5051,5137,67746
20160509,5223,5223,5073,5202,26899
20160504,5030,5223,5008,5159,35794
20160503,5051,5116,4922,5030,35394
20160502,5245,5245,4965,5051,54257
20160429,5051,5094,4944,5094,50721
20160428,5266,5352,5030,5073,99874
20160427,5632,5632,5202,5223,216227
20160426,5503,5546,5352,5546,145678
20160425,5460,5739,5395,5503,78844
20160422,5481,5546,5331,5546,141393
20160421,5460,5503,5309,5481,37872
20160420,5503,5524,5374,5460,26371
20160419,5460,5503,5374,5460,32445
20160418,5632,5696,5395,5395,79507
20160415,5739,5825,5589,5632,60205
20160414,5804,5825,5675,5761,9637
20160412,5739,5804,5610,5696,79253
20160411,5739,5825,5718,5739,28158
20160408,5675,5718,5589,5718,62780
20160407,5653,5739,5589,5696,10621
20160406,5567,5696,5503,5696,28248
20160405,5632,5782,5503,5589,32801
20160404,5610,5718,5546,5718,22610
20160401,5653,5761,5395,5653,106364
20160331,6019,6191,5546,5610,194643
20160330,6019,6126,5911,5997,22810
20160329,6148,6148,5890,5954,64287
20160328,6083,6212,6062,6169,24562
20160325,6320,6406,6083,6083,39791
20160324,6105,6341,6019,6320,58530
20160323,5976,6126,5696,6083,171619
20160322,6320,6406,5825,5954,293378
20160321,6491,8405,6234,6234,947860
20160318,5976,6513,5933,6470,84017
20160317,5847,5933,5804,5911,35922
20160316,5782,5868,5718,5782,15787
20160315,5610,5739,5589,5739,24778
20160314,5567,5632,5524,5589,15622
20160311,5610,5653,5503,5524,73319
20160310,5524,5632,5524,5610,19253
20160309,5589,5675,5503,5589,27027
20160308,5653,5675,5524,5589,34629
20160307,5653,5653,5546,5653,10858
20160304,5675,5825,5503,5589,279772
20160303,5761,5761,5546,5653,69749
20160302,5782,5804,5632,5761,12526
20160229,5632,5739,5546,5718,19930
20160226,5567,5610,5481,5589,21540
20160225,5438,5567,5266,5503,77448
20160224,5567,5567,5331,5352,32061
20160223,5589,5589,5417,5524,12984
20160222,5503,5739,5481,5546,16899
20160219,5395,5503,5395,5503,22128
20160218,5417,5460,5223,5395,12205
20160217,5288,5309,5180,5309,18490
20160216,5438,5438,5223,5288,48074
20160215,5331,5782,5180,5352,89984
20160212,5589,5718,5073,5331,140381
20160211,5761,5868,5589,5589,81386
20160205,5632,5997,5567,5804,78204
20160204,5610,5653,5460,5567,40407
20160203,5804,5804,5524,5610,13238
20160202,5761,5782,5417,5696,78800
20160201,5567,5632,5417,5632,19791
20160129,5202,5438,5137,5374,38993
20160128,5266,5352,5094,5202,36395
20160127,5223,5374,4944,5266,165413
20160126,5309,5331,5137,5223,41698
20160125,5223,5374,5202,5331,11931
20160122,5245,5374,5159,5223,51044
20160121,5503,5503,5180,5245,30347
20160120,5481,5546,5159,5438,18944
20160119,5245,5546,5245,5417,20347
20160118,5503,5546,5223,5288,14787
20160115,5546,5546,5374,5374,35392
20160114,5610,5653,5395,5460,17616
20160113,5567,5675,5331,5610,79007
20160112,5890,5933,5481,5481,202152
20160111,5976,5976,5718,5890,20886
20160108,5933,5997,5653,5976,31077
20160107,5804,5976,5567,5976,26136
20160106,5976,5976,5503,5804,33896
20160105,6019,6062,5804,5911,18909
20160104,5933,6212,5890,5890,39474
20151230,5976,6062,5782,5933,40856
20151229,5352,5804,5309,5761,53108
20151228,5137,5266,5008,5266,32640
20151224,5030,5116,4729,5073,265036
20151223,5116,5159,4729,5030,150709
20151222,5245,5245,4729,5116,165180
20151221,5374,5374,5116,5245,51579
20151218,5546,5632,5245,5245,53168
20151217,5417,5481,5266,5438,17399
20151216,5374,5438,5245,5417,16213
20151215,5460,5460,5116,5288,26099
20151214,5395,5417,4815,5309,245262
20151211,5589,5653,5417,5417,17083
20151210,5761,5847,5524,5524,39391
20151209,5804,5804,5567,5761,34341
20151208,5847,5847,5546,5804,72168
20151207,5976,5976,5675,5761,50898
20151204,5911,5911,5761,5847,8425
20151203,5911,5911,5804,5911,11984
20151202,5890,6298,5675,5847,70663
20151201,5868,5954,5761,5804,8437
20151130,5890,5890,5739,5804,9851
20151127,5997,5997,5653,5890,28288
20151126,5847,5997,5632,5954,44720
20151125,5847,5933,5761,5868,24008
20151124,6083,6083,5804,5847,34085
20151123,6148,6169,5890,6019,84220
20151120,6148,6212,5718,6019,52542
20151119,5933,6320,5868,5997,83466
20151118,5546,6148,5546,5933,132905
20151117,5073,5503,4772,5438,167344
20151116,4836,5352,4557,5073,136760
20151113,5546,5546,4793,4793,141386
20151112,5954,5954,5524,5524,135641
20151111,6169,6169,5804,5954,64382
20151110,5718,6019,5653,6019,52324
20151109,5847,5847,5675,5847,24571
20151106,5890,5890,5653,5804,43929
20151105,5825,5890,5718,5825,34187
20151104,5890,5976,5804,5868,49709
20151103,5976,5976,5739,5933,48465
20151102,6062,6105,5911,5933,15999
20151030,5997,6191,5868,5954,27865
20151029,5933,5976,5804,5933,16053
20151028,5653,6212,5567,5933,52729
20151027,5804,5804,5675,5718,3880
20151026,5782,5825,5589,5739,33054
20151023,5847,5868,5632,5718,53373
20151022,5911,5911,5782,5847,10521
20151021,5976,6062,5847,5933,22461
20151020,6019,6040,5890,5997,61258
20151019,5782,6126,5632,5997,104373
20151016,5782,5847,5675,5761,14810
20151015,5696,5782,5632,5761,21072
20151014,5675,5739,5503,5675,57371
20151013,5761,5804,5610,5675,34368
20151012,5804,5890,5589,5632,42661
20151008,5933,7265,5696,5718,380689
20151007,5954,5954,5589,5718,44292
20151006,5976,5997,5739,5804,41107
20151005,6212,6212,5868,5933,23291
20151002,5804,5997,5739,5976,65287
20151001,5911,5911,5589,5890,56581
20150930,6169,6169,5696,5890,25599
20150925,5696,6062,5696,5976,23098
20150924,6062,6062,5610,5782,23066
20150923,5933,6191,5804,5933,34850
20150922,5890,5954,5653,5933,42824
20150921,6019,6062,5782,5911,9084
20150918,5976,6105,5739,6083,21161
20150917,6126,6126,5890,5976,14122
20150916,6083,6234,5976,5976,22666
20150915,5890,6083,5868,6019,16839
20150914,6062,6126,5804,5890,49693
20150910,5524,5610,5374,5546,65613
20150909,5632,5718,5374,5460,101140
20150908,5610,5718,5374,5460,27965
20150907,5417,5653,5417,5524,32242
20150904,5890,5933,5417,5503,67462
20150903,5997,6105,5761,5804,43191
20150902,6083,6277,5804,5997,39172
20150901,6126,6320,6040,6083,20626
20150831,6427,6427,6083,6212,25759
20150828,6642,6642,6298,6384,28265
20150827,6449,6642,6148,6298,52284
20150826,6449,6470,6105,6341,37188
20150825,5632,6449,5417,6298,181117
20150824,5352,5675,5159,5524,138732
20150821,4815,5675,4729,5159,142747
20150820,5223,5847,4793,5245,374745
20150819,6749,7050,5546,5567,264159
20150818,8125,8211,6943,6943,364024
20150817,9243,9243,8748,8748,8579
20150813,9307,9350,8942,9071,44615
20150812,9157,9393,8748,9372,40165
20150811,9006,9393,8920,9350,87790
20150810,8684,9071,8684,9006,27876
20150807,9114,9114,8813,8856,36127
20150806,9458,9458,8920,9221,44150
20150805,9587,9587,9114,9372,26767
20150804,9479,9630,8963,9436,40284
20150803,9307,9716,8877,9436,117074
20150731,9157,9544,9028,9307,88872
20150730,8985,9178,8813,9028,42824
20150729,8899,9114,8512,9006,77527
20150728,9178,9630,8469,8985,101282
20150727,8469,9307,8383,9200,244059
20150724,8555,8555,8104,8383,52635
20150723,8598,8598,8104,8340,17362
20150722,8662,8662,8340,8340,9353
20150721,8942,8942,8534,8555,28179
20150720,8920,8963,8684,8684,15322
20150717,8448,9071,8319,8813,117634
20150716,8684,8684,8168,8448,18490
20150715,8555,8641,8319,8534,20819
20150714,8684,8813,8426,8555,30272
20150713,8662,8748,8039,8727,95799
20150710,8555,8985,8211,8426,140793
20150709,8168,8555,7502,8555,220509
20150708,7910,8211,7760,8190,52149
20150707,8061,8469,7652,7652,129211
20150706,8297,8297,7996,8061,21531
20150703,7803,8254,7760,8211,47895
20150702,8491,8491,7910,7953,39793
20150701,8619,8662,8082,8254,21910
20150630,8555,8555,7824,8340,84957
20150629,8770,9006,8319,8555,66797
20150626,9135,9135,8641,8770,34473
20150625,8877,9286,8619,8813,41303
20150624,8362,8877,8362,8877,82017
20150623,8362,8813,8297,8362,15571
20150622,8598,8705,8233,8469,50996
20150619,7932,8448,7674,8340,61212
20150618,7330,8125,7330,7932,125301
20150617,8082,8082,7523,7545,54934
20150616,7824,7975,7437,7932,57344
20150615,7953,8168,7437,7953,73389
20150612,8383,8383,7738,8061,79949
20150611,8469,8662,8168,8168,52708
20150610,8448,8727,8125,8469,78881
20150609,8705,8748,8405,8491,63799
20150608,8598,8791,8448,8684,65385
20150605,8190,8770,7760,8598,161707
20150604,8168,8405,8082,8190,86441
20150603,9092,9092,8061,8383,290568
20150602,9651,10103,8748,9092,259053
20150601,9221,10167,9221,9436,567886
20150529,11156,11156,10790,10833,48169
20150528,11199,11199,10490,11048,38718
20150527,11113,11328,10790,11199,40386
20150526,11263,11500,10662,11156,125371
20150522,11715,11758,11306,11543,23475
20150521,11844,11844,11478,11672,54271
20150520,11500,11865,11392,11801,119928
20150519,11457,11521,10404,11306,205960
20150518,11564,11801,11199,11607,76943
20150515,11758,11758,11242,11478,66818
20150514,11629,11758,11242,11607,80519
20150513,11801,11973,11457,11629,68116
20150512,12037,12489,11543,11973,134941
20150511,11177,11994,10769,11994,289691
20150508,10511,11371,10232,10984,243664
20150507,10511,10511,9888,10361,43440
20150506,10468,10490,9479,10189,87460
20150504,10662,10662,9952,10210,36436
20150430,10103,10490,9952,10425,64606
20150429,10576,10748,10060,10318,58977
20150428,10705,10855,10490,10576,63587
20150427,10855,11156,10253,10876,96025
20150424,10425,10962,10232,10855,69470
20150423,11672,11672,10361,10748,132359
20150422,11779,12016,10876,11392,63571
20150421,11887,11887,11607,11758,67216
20150420,11607,11887,11242,11887,76604
20150417,11779,11865,11500,11736,53836
20150416,12123,12123,11457,11607,94231
20150415,11994,12252,11736,11951,49639
20150414,12553,12553,11285,12080,181242
20150413,12639,12682,12209,12317,72035
20150410,12037,12317,11736,12209,98574
20150409,11930,12489,11801,11930,163329
20150408,11349,12037,11349,11801,63177
20150407,11521,11521,11177,11478,63901
20150406,11349,11478,11091,11392,57192
20150403,11414,11564,10790,11349,95994
20150402,10726,11994,10726,11349,128255
20150401,11048,11048,10447,10855,104641
20150331,10533,10705,10361,10683,76869
20150330,10361,10576,10103,10339,75569
20150327,10318,10726,9974,10253,146525
20150326,9931,10253,9931,10253,100661
20150325,9974,10275,9780,9995,128690
20150324,10146,10146,9780,9995,80963
20150323,10296,10490,9931,9995,89435
20150320,9974,10748,9866,10210,358972
20150319,9415,9716,9157,9587,105097
20150318,9114,9307,8985,9243,80544
20150317,9458,9630,8942,9135,137588
20150316,9673,9995,9350,9393,101056
20150313,9178,9888,8856,9759,159786
20150312,9264,9350,8813,9286,88095
20150311,8942,9178,8662,9114,178411
20150310,9501,9673,8813,9221,155990
20150309,9436,10146,9350,9501,219863
20150306,9135,10232,9135,9587,255899
20150305,9501,9866,8942,9028,236406
20150304,9200,10447,9071,9243,825266
20150303,8254,9092,8061,9092,426767
20150302,8448,8770,7910,7910,231037
20150227,7631,8211,7437,8147,237037
20150226,7265,7953,7179,7609,334143
20150225,7351,7351,6921,7201,119807
20150224,7222,7351,6964,7287,84845
20150223,7566,7652,7179,7244,67027
20150217,7287,7308,6964,7115,71759
20150216,7179,7437,6964,7115,131882
20150213,7244,7330,6835,7179,128876
20150212,7351,7351,7093,7179,45094
20150211,6921,7480,6771,7330,202854
20150210,7136,7287,6792,6921,338148
20150209,7631,7738,7265,7265,267497
20150206,8254,8856,7480,7781,858665
20150205,7093,7867,6921,7867,667953
20150204,6663,7029,6599,6857,181849
20150203,6620,6921,6620,6749,65871
20150202,6577,6835,6234,6792,107381
20150130,6685,6792,6513,6599,95748
20150129,6964,6986,6599,6728,84720
20150128,6513,7029,6406,6986,124757
20150127,6620,6706,6363,6642,138888
20150126,6835,7050,6363,6749,226155
20150123,6749,7029,6363,6857,315122
20150122,6363,6857,6234,6706,409428
20150121,6040,6255,5610,6234,441247
20150120,5954,6513,5610,5933,667404
20150119,5245,5675,5202,5675,427990
20150116,4729,5116,4643,4944,301284
20150115,4535,5245,4535,4643,564659
20150114,4729,4772,4406,4621,307055
20150113,4793,4944,4578,4707,384841
20150112,4187,4750,4088,4750,797241
20150109,3861,4153,3830,4131,188144
20150108,3998,3998,3783,3861,144771
20150107,3826,4196,3783,3899,339816
20150106,3611,3946,3504,3886,359014
20150105,3581,3667,3482,3611,89411
20150102,3598,3684,3495,3581,229456
20141230,3327,3564,3233,3525,181361
20141229,3439,3521,3297,3323,297611
20141226,3693,3749,3504,3564,314257
