DATE,STARTING_PRICE,HIGH_PRICE,LOW_PRICE,CLOSING_PRICE,TRADING_VOLUME
20190730,17950,19050,17800,18600,94848
20190729,18550,18750,17550,17550,120832
20190726,18550,18950,18100,18750,105387
20190725,18300,18800,17700,18550,95483
20190724,18100,18400,17750,17950,105082
20190723,17550,18300,17400,17900,136117
20190722,18000,18250,17350,17600,156219
20190719,17750,18450,17750,18000,159367
20190718,18350,18500,17200,17500,297376
20190717,20300,20300,18050,18350,434247
20190716,20700,21300,20000,20100,133193
20190715,21900,21900,20600,20700,142385
20190712,22250,22250,21600,21750,57397
20190711,22350,22500,21350,22100,120855
20190710,22300,22650,22050,22150,45679
20190709,22450,22850,22050,22200,96374
20190708,22600,23150,22100,22100,141824
20190705,22250,23100,21950,22600,123635
20190704,22550,22850,21700,22200,121502
20190703,22700,23050,22000,22500,104227
20190702,23250,23300,21750,22500,293897
20190701,22800,24300,22700,23450,363161
20190628,22950,23350,22050,22150,122389
20190627,22600,23200,22100,22950,133004
20190626,22900,23250,22500,22600,129760
20190625,22900,23350,21800,22450,181684
20190624,22750,23100,22450,22900,88329
20190621,24000,24200,22450,22500,234266
20190620,25300,25500,23600,24250,153190
20190619,24350,25750,24150,24800,231329
20190618,23750,25000,23650,24100,238346
20190617,24100,25550,23100,23300,343747
20190614,25200,27300,23950,23950,404922
20190613,25150,25800,24650,25150,254971
20190612,23700,25100,23550,25100,432957
20190611,22800,24650,22650,23800,860034
20190610,22550,22550,21450,22300,157030
20190607,21300,22000,21300,21850,100853
20190605,20400,21550,20400,21200,269403
20190604,19650,20350,19500,20100,89723
20190603,19000,20000,18950,19750,86760
20190531,19450,20000,19000,19000,113477
20190530,19250,19850,19000,19400,97965
20190529,19600,19600,18950,19350,64669
20190528,18850,20300,18850,19900,270431
20190527,17650,19400,17650,18650,148604
20190524,18950,18950,17400,18050,255780
20190523,20050,20050,18100,18950,436813
20190522,20550,20750,20000,20100,103243
20190521,20600,21400,20250,20450,139638
20190520,20700,21500,20400,20550,137591
20190517,21550,21600,20600,20850,130699
20190516,22000,22000,20900,21150,158790
20190515,22300,22350,21750,22000,179171
20190514,20800,22500,20800,22350,526928
20190513,20800,21850,20600,20900,215762
20190510,20000,21050,20000,20700,160196
20190509,20550,21100,19900,20000,113482
20190508,20650,21100,20500,20550,65433
20190507,20300,21250,19800,20950,108116
20190503,20500,21100,20500,20700,83682
20190502,20900,21150,20500,20700,86823
20190430,21200,21250,20500,20900,117153
20190429,20500,21450,20300,21200,184385
20190426,19450,21100,19400,20300,419572
20190425,21550,21550,19050,19600,368007
20190424,21850,21900,20950,21400,106796
20190423,21950,22200,21400,21700,128542
20190422,22100,22200,21350,21750,124281
20190419,21350,23250,21350,22000,557351
20190418,22450,22450,20900,21300,264178
20190417,22200,22900,21850,22450,254924
20190416,23800,23800,22350,22350,414780
20190415,21100,24450,21100,23700,1274277
20190412,20850,21000,20400,21000,152057
20190411,20000,20700,20000,20700,145919
20190410,20350,20550,19850,20000,165239
20190409,20050,20650,19500,20450,250954
20190408,19900,20650,19900,20300,321859
20190405,20400,20400,19550,19850,254494
20190404,20750,20750,20000,20300,238826
20190403,20600,21000,20300,20600,326317
20190402,19850,21600,19800,20800,1002218
20190401,20050,21800,19400,19400,752613
20190329,18800,19500,18200,19250,213409
20190328,19150,19150,18400,18700,103427
20190327,19150,19350,18550,18950,159699
